CustomerID,Count,ReceivedDate,ResolvedDate,DaysToResolve,Category,Decision,Month,Year,Resolved Time (Weeks)
23129970,1,19/03/2025,28/04/2025,40,Irresponsible lending,Rejected,3,2025,5.7
25782815,1,19/03/2025,28/04/2025,40,Service Issue,Rejected,3,2025,5.7
21252314,1,20/03/2025,28/04/2025,39,Irresponsible lending,Rejected,3,2025,5.6
24905100,1,20/03/2025,28/04/2025,39,Application process,Rejected,3,2025,5.6
25887365,1,20/03/2025,21/05/2025,62,Fraud,Upheld,3,2025,8.9
10160598,1,21/03/2025,09/05/2025,49,Irresponsible lending,Rejected,3,2025,7.0
21138810,1,21/03/2025,21/03/2025,0,Fraud,Upheld,3,2025,0.0
24578722,1,21/03/2025,09/05/2025,49,Irresponsible lending,Rejected,3,2025,7.0
25406789,1,21/03/2025,02/05/2025,42,Irresponsible lending,Withdrawn,3,2025,6.0
25751006,1,21/03/2025,09/05/2025,49,Irresponsible lending,Rejected,3,2025,7.0
25409924,1,24/03/2025,09/05/2025,46,Irresponsible lending,Rejected,3,2025,6.6
20006104,1,25/03/2025,09/05/2025,45,Irresponsible lending,Rejected,3,2025,6.4
25912791,1,25/03/2025,27/03/2025,2,Fraud,Upheld,3,2025,0.3
22477434,1,26/03/2025,09/05/2025,44,Irresponsible lending,Rejected,3,2025,6.3
20275734,1,27/03/2025,09/05/2025,43,Irresponsible lending,Rejected,3,2025,6.1
21605907,1,27/03/2025,09/05/2025,43,Irresponsible lending,Rejected,3,2025,6.1
23090702,1,27/03/2025,09/05/2025,43,Irresponsible lending,Rejected,3,2025,6.1
20792275,1,28/03/2025,09/05/2025,42,Irresponsible lending,Rejected,3,2025,6.0
20816932,1,28/03/2025,09/05/2025,42,Irresponsible lending,Rejected,3,2025,6.0
23676720,1,28/03/2025,09/05/2025,42,Irresponsible lending,Rejected,3,2025,6.0
25805629,1,28/03/2025,09/05/2025,42,Irresponsible lending,Rejected,3,2025,6.0
21606714,1,29/03/2025,09/05/2025,41,Irresponsible lending,Rejected,3,2025,5.9
21928962,1,30/03/2025,09/05/2025,40,Irresponsible lending,Rejected,3,2025,5.7
24278362,1,01/04/2025,09/05/2025,38,Irresponsible lending,Rejected,4,2025,5.4
24680976,1,02/04/2025,09/05/2025,37,Irresponsible lending,Rejected,4,2025,5.3
25845763,1,02/04/2025,03/04/2025,1,Fraud,Upheld,4,2025,0.1
24187341,1,03/04/2025,16/05/2025,43,Irresponsible lending,Rejected,4,2025,6.1
23272383,1,04/04/2025,16/05/2025,42,Irresponsible lending,Rejected,4,2025,6.0
22004325,1,07/04/2025,16/05/2025,39,Irresponsible lending,Rejected,4,2025,5.6
25021619,1,07/04/2025,16/05/2025,39,Irresponsible lending,Rejected,4,2025,5.6
20158019,1,09/04/2025,16/05/2025,37,Irresponsible lending,Rejected,4,2025,5.3
21392697,1,09/04/2025,16/05/2025,37,Irresponsible lending,Rejected,4,2025,5.3
21400725,1,09/04/2025,16/05/2025,37,Irresponsible lending,Rejected,4,2025,5.3
21961624,1,09/04/2025,16/05/2025,37,Irresponsible lending,Rejected,4,2025,5.3
24124602,1,09/04/2025,16/05/2025,37,Irresponsible lending,Rejected,4,2025,5.3
24582936,1,11/04/2025,23/05/2025,42,Irresponsible lending,Rejected,4,2025,6.0
25179141,1,11/04/2025,23/05/2025,42,Irresponsible lending,Rejected,4,2025,6.0
25460842,1,11/04/2025,23/05/2025,42,Irresponsible lending,Rejected,4,2025,6.0
21273904,1,12/04/2025,23/05/2025,41,Irresponsible lending,Rejected,4,2025,5.9
25390357,1,12/04/2025,23/05/2025,41,Irresponsible lending,Rejected,4,2025,5.9
20116808,1,13/04/2025,23/05/2025,40,Irresponsible lending,Rejected,4,2025,5.7
20824923,1,14/04/2025,23/05/2025,39,Irresponsible lending,Rejected,4,2025,5.6
23304050,1,14/04/2025,29/05/2025,45,Irresponsible lending,Rejected,4,2025,6.4
10140087,1,15/04/2025,29/05/2025,44,Irresponsible lending,Rejected,4,2025,6.3
26159173,1,16/04/2025,13/05/2025,27,Fraud,Upheld,4,2025,3.9
24840167,1,18/04/2025,29/05/2025,41,Irresponsible lending,Rejected,4,2025,5.9
24331373,1,19/04/2025,29/05/2025,40,Irresponsible lending,Rejected,4,2025,5.7
20746714,1,21/04/2025,29/05/2025,38,Irresponsible lending,Rejected,4,2025,5.4
23923883,1,21/04/2025,29/05/2025,38,Irresponsible lending,Rejected,4,2025,5.4
24577121,1,21/04/2025,29/05/2025,38,Irresponsible lending,Rejected,4,2025,5.4
21428764,1,22/04/2025,05/06/2025,44,Irresponsible lending,Rejected,4,2025,6.3
25987555,1,22/04/2025,05/06/2025,44,Irresponsible lending,Rejected,4,2025,6.3
24278814,1,24/04/2025,05/06/2025,42,Irresponsible lending,Rejected,4,2025,6.0
24910589,1,24/04/2025,21/05/2025,27,Subject Access Request,,4,2025,3.9
24910589,1,24/04/2025,05/06/2025,42,Irresponsible lending,Rejected,4,2025,6.0
26135787,1,24/04/2025,11/06/2025,48,Irresponsible lending,Rejected,4,2025,6.9
20413526,1,28/04/2025,05/06/2025,38,Irresponsible lending,Rejected,4,2025,5.4
25057738,1,28/04/2025,05/06/2025,38,Service Issue,Upheld,4,2025,5.4
21480093,1,29/04/2025,11/06/2025,43,Irresponsible lending,Rejected,4,2025,6.1
24881735,1,02/05/2025,11/06/2025,40,Application process,Rejected,5,2025,5.7
25739232,1,03/05/2025,11/06/2025,39,Irresponsible lending,Rejected,5,2025,5.6
20011926,1,06/05/2025,11/06/2025,36,Irresponsible lending,Rejected,5,2025,5.1
25989911,1,06/05/2025,11/06/2025,36,Irresponsible lending,Rejected,5,2025,5.1
20050387,1,07/05/2025,11/06/2025,35,Irresponsible lending,Rejected,5,2025,5.0
20960054,1,07/05/2025,11/06/2025,35,Irresponsible lending,Rejected,5,2025,5.0
22878684,1,07/05/2025,19/06/2025,43,Irresponsible lending,Rejected,5,2025,6.1
23379671,1,07/05/2025,08/05/2025,1,Irresponsible lending,Withdrawn,5,2025,0.1
25303717,1,07/05/2025,19/06/2025,43,Irresponsible lending,Rejected,5,2025,6.1
20452646,1,08/05/2025,19/06/2025,42,Irresponsible lending,Rejected,5,2025,6.0
21183243,1,08/05/2025,19/06/2025,42,Irresponsible lending,Rejected,5,2025,6.0
21220385,1,08/05/2025,19/06/2025,42,Irresponsible lending,Rejected,5,2025,6.0
25525166,1,08/05/2025,19/06/2025,42,Irresponsible lending,Rejected,5,2025,6.0
23334362,1,10/05/2025,19/06/2025,40,Irresponsible lending,Rejected,5,2025,5.7
21707756,1,12/05/2025,30/06/2025,49,Irresponsible lending,Rejected,5,2025,7.0
25993771,1,12/05/2025,30/06/2025,49,Irresponsible lending,Rejected,5,2025,7.0
10216081,1,13/05/2025,30/06/2025,48,Irresponsible lending,Rejected,5,2025,6.9
21080586,1,13/05/2025,30/06/2025,48,Irresponsible lending,Rejected,5,2025,6.9
24396428,1,13/05/2025,30/06/2025,48,Irresponsible lending,Rejected,5,2025,6.9
22191327,1,14/05/2025,30/06/2025,47,Irresponsible lending,Rejected,5,2025,6.7
22915594,1,14/05/2025,30/06/2025,47,Irresponsible lending,Rejected,5,2025,6.7
25787702,1,14/05/2025,21/05/2025,7,Subject Access Request,,5,2025,1.0
20001816,1,15/05/2025,30/06/2025,46,Irresponsible lending,Rejected,5,2025,6.6
25112007,1,15/05/2025,30/06/2025,46,Service Issue,Rejected,5,2025,6.6
26036668,1,15/05/2025,21/05/2025,6,Fraud,Upheld,5,2025,0.9
22654822,1,19/05/2025,30/06/2025,42,Irresponsible lending,Rejected,5,2025,6.0
26077829,1,19/05/2025,18/06/2025,30,Fraud,Upheld,5,2025,4.3
20257905,1,20/05/2025,30/06/2025,41,Irresponsible lending,Rejected,5,2025,5.9
20618731,1,20/05/2025,30/06/2025,41,Irresponsible lending,Rejected,5,2025,5.9
25957032,1,20/05/2025,20/06/2025,31,Fraud,Upheld,5,2025,4.4
21614939,1,21/05/2025,04/06/2025,14,Fraud,Upheld,5,2025,2.0
24966553,1,21/05/2025,30/06/2025,40,Irresponsible lending,Rejected,5,2025,5.7
20512144,1,22/05/2025,30/06/2025,39,Irresponsible lending,Rejected,5,2025,5.6
21519209,1,23/05/2025,17/06/2025,25,Fraud,Upheld,5,2025,3.6
23442053,1,25/05/2025,11/07/2025,47,Irresponsible lending,Rejected,5,2025,6.7
20752630,1,26/05/2025,24/06/2025,29,Subject Access Request,,5,2025,4.1
20752630,1,26/05/2025,11/07/2025,46,Irresponsible lending,Rejected,5,2025,6.6
20451586,1,27/05/2025,11/07/2025,45,Irresponsible lending,Rejected,5,2025,6.4
21807740,1,27/05/2025,11/07/2025,45,Irresponsible lending,Rejected,5,2025,6.4
22353373,1,27/05/2025,11/07/2025,45,Irresponsible lending,Rejected,5,2025,6.4
24836426,1,27/05/2025,09/06/2025,13,Subject Access Request,,5,2025,1.9
20839419,1,28/05/2025,11/07/2025,44,Irresponsible lending,Rejected,5,2025,6.3
25475328,1,28/05/2025,11/07/2025,44,Service Issue,Rejected,5,2025,6.3
26043813,1,28/05/2025,18/06/2025,21,Fraud,Upheld,5,2025,3.0
20084286,1,29/05/2025,23/07/2025,55,Irresponsible lending,Rejected,5,2025,7.9
22949792,1,29/05/2025,23/07/2025,55,Irresponsible lending,Rejected,5,2025,7.9
24368024,1,29/05/2025,23/07/2025,55,Irresponsible lending,Rejected,5,2025,7.9
24845793,1,29/05/2025,24/06/2025,26,Subject Access Request,,5,2025,3.7
25566296,1,30/05/2025,23/07/2025,54,Irresponsible lending,Rejected,5,2025,7.7
25829318,1,31/05/2025,23/07/2025,53,Irresponsible lending,Rejected,5,2025,7.6
21780581,1,04/06/2025,23/07/2025,49,Irresponsible lending,Rejected,6,2025,7.0
22534993,1,06/06/2025,23/07/2025,47,Irresponsible lending,Rejected,6,2025,6.7
23463107,1,07/06/2025,23/07/2025,46,Irresponsible lending,Rejected,6,2025,6.6
26258121,1,07/06/2025,23/07/2025,46,Irresponsible lending,Rejected,6,2025,6.6
23314212,1,08/06/2025,23/07/2025,45,Application process,Rejected,6,2025,6.4
20230031,1,09/06/2025,23/07/2025,44,Irresponsible lending,Rejected,6,2025,6.3
23014275,1,09/06/2025,23/07/2025,44,Irresponsible lending,Rejected,6,2025,6.3
24407269,1,09/06/2025,23/07/2025,44,Irresponsible lending,Rejected,6,2025,6.3
24523706,1,10/06/2025,23/07/2025,43,Service Issue,Partially upheld,6,2025,6.1
24847870,1,10/06/2025,23/07/2025,43,Irresponsible lending,Rejected,6,2025,6.1
24933273,1,10/06/2025,30/07/2025,50,Application process,Rejected,6,2025,7.1
26163541,1,11/06/2025,30/07/2025,49,Irresponsible lending,Rejected,6,2025,7.0
23211262,1,14/06/2025,30/07/2025,46,Irresponsible lending,Rejected,6,2025,6.6
20757914,1,15/06/2025,30/07/2025,45,Irresponsible lending,Rejected,6,2025,6.4
21677096,1,16/06/2025,30/07/2025,44,Irresponsible lending,Rejected,6,2025,6.3
20003283,1,17/06/2025,17/07/2025,30,Subject Access Request,,6,2025,4.3
26114888,1,17/06/2025,23/06/2025,6,Fraud,Upheld,6,2025,0.9
10143765,1,18/06/2025,30/07/2025,42,Irresponsible lending,Rejected,6,2025,6.0
24809015,1,18/06/2025,30/07/2025,42,Application process,Rejected,6,2025,6.0
21971745,1,19/06/2025,08/08/2025,50,Irresponsible lending,Rejected,6,2025,7.1
25450188,1,20/06/2025,08/08/2025,49,Irresponsible lending,Rejected,6,2025,7.0
26080029,1,20/06/2025,08/08/2025,49,Payment,Rejected,6,2025,7.0
21496170,1,23/06/2025,08/08/2025,46,Irresponsible lending,Rejected,6,2025,6.6
23609593,1,24/06/2025,08/08/2025,45,Irresponsible lending,Rejected,6,2025,6.4
23017863,1,25/06/2025,08/08/2025,44,Irresponsible lending,Rejected,6,2025,6.3
23298275,1,26/06/2025,08/08/2025,43,Irresponsible lending,Rejected,6,2025,6.1
21697777,1,30/06/2025,19/08/2025,50,Irresponsible lending,Rejected,6,2025,7.1
25647999,1,30/06/2025,15/07/2025,15,Subject Access Request,,6,2025,2.1
25833423,1,30/06/2025,19/08/2025,50,Irresponsible lending,Rejected,6,2025,7.1
10141401,1,02/07/2025,19/08/2025,48,Irresponsible lending,Rejected,7,2025,6.9
21214711,1,02/07/2025,19/08/2025,48,Irresponsible lending,Rejected,7,2025,6.9
22858074,1,02/07/2025,19/08/2025,48,Service Issue,Rejected,7,2025,6.9
25230490,1,03/07/2025,19/08/2025,47,Irresponsible lending,Rejected,7,2025,6.7
20867789,1,05/07/2025,19/08/2025,45,Irresponsible lending,Rejected,7,2025,6.4
23612491,1,05/07/2025,19/08/2025,45,Irresponsible lending,Rejected,7,2025,6.4
25250485,1,05/07/2025,19/08/2025,45,Irresponsible lending,Rejected,7,2025,6.4
21556535,1,06/07/2025,19/08/2025,44,Irresponsible lending,Rejected,7,2025,6.3
24962830,1,08/07/2025,19/08/2025,42,Irresponsible lending,Rejected,7,2025,6.0
25821398,1,08/07/2025,14/07/2025,6,Fraud,Upheld,7,2025,0.9
10150127,1,09/07/2025,19/08/2025,41,Irresponsible lending,Rejected,7,2025,5.9
20171737,1,09/07/2025,19/08/2025,41,Irresponsible lending,Rejected,7,2025,5.9
20212114,1,11/07/2025,19/08/2025,39,Irresponsible lending,Rejected,7,2025,5.6
20599143,1,11/07/2025,19/08/2025,39,Service Issue,Rejected,7,2025,5.6
26331400,1,13/07/2025,19/08/2025,37,Irresponsible lending,Rejected,7,2025,5.3
10146768,1,14/07/2025,28/08/2025,45,Irresponsible lending,Rejected,7,2025,6.4
26231606,1,15/07/2025,15/07/2025,0,Fraud,Upheld,7,2025,0.0
20886662,1,16/07/2025,28/08/2025,43,Irresponsible lending,Rejected,7,2025,6.1
20664242,1,17/07/2025,28/08/2025,42,Irresponsible lending,Rejected,7,2025,6.0
22812201,1,17/07/2025,28/08/2025,42,Irresponsible lending,Rejected,7,2025,6.0
24346668,1,17/07/2025,28/08/2025,42,Irresponsible lending,Rejected,7,2025,6.0
24560377,1,17/07/2025,28/08/2025,42,Irresponsible lending,Rejected,7,2025,6.0
22505449,1,21/07/2025,28/08/2025,38,Irresponsible lending,Rejected,7,2025,5.4
24291531,1,21/07/2025,28/08/2025,38,Irresponsible lending,Rejected,7,2025,5.4
25299818,1,22/07/2025,,,Irresponsible lending,,7,2025,0.0
25832952,1,23/07/2025,05/08/2025,13,Subject Access Request,,7,2025,1.9
20312325,1,24/07/2025,,,Irresponsible lending,,7,2025,0.0
20741528,1,24/07/2025,,,Irresponsible lending,,7,2025,0.0
21142201,1,24/07/2025,,,Irresponsible lending,,7,2025,0.0
21771822,1,24/07/2025,,,Irresponsible lending,,7,2025,0.0
20149634,1,25/07/2025,,,Irresponsible lending,,7,2025,0.0
20416199,1,25/07/2025,,,Irresponsible lending,,7,2025,0.0
22761634,1,25/07/2025,19/08/2025,25,Subject Access Request,,7,2025,3.6
25151018,1,27/07/2025,,,Irresponsible lending,,7,2025,0.0
24419699,1,28/07/2025,,,Irresponsible lending,,7,2025,0.0
22506247,1,29/07/2025,,,Irresponsible lending,,7,2025,0.0
25500248,1,29/07/2025,,,Service Issue,,7,2025,0.0
25889456,1,30/07/2025,,,Irresponsible lending,,7,2025,0.0
22172866,1,31/07/2025,,,Irresponsible lending,,7,2025,0.0
20554379,1,01/08/2025,,,Irresponsible lending,,8,2025,0.0
25685223,1,03/08/2025,,,Irresponsible lending,,8,2025,0.0
20092003,1,04/08/2025,,,Irresponsible lending,,8,2025,0.0
24289361,1,05/08/2025,,,Irresponsible lending,,8,2025,0.0
26146082,1,05/08/2025,,,Irresponsible lending,,8,2025,0.0
10160779,1,07/08/2025,,,Irresponsible lending,,8,2025,0.0
21028898,1,07/08/2025,,,Irresponsible lending,,8,2025,0.0
20041150,1,08/08/2025,19/08/2025,11,Subject Access Request,,8,2025,1.6
20349669,1,10/08/2025,,,Irresponsible lending,,8,2025,0.0
20427918,1,12/08/2025,,,Irresponsible lending,,8,2025,0.0
20985856,1,13/08/2025,,,Irresponsible lending,,8,2025,0.0
21388351,1,13/08/2025,,,Irresponsible lending,,8,2025,0.0
26497569,1,13/08/2025,,,Irresponsible lending,,8,2025,0.0
25214539,1,14/08/2025,,,Irresponsible lending,,8,2025,0.0
24376612,1,15/08/2025,,,Irresponsible lending,,8,2025,0.0
23384460,1,17/08/2025,,,Irresponsible lending,,8,2025,0.0
24284791,1,18/08/2025,,,Service Issue,,8,2025,0.0
26005004,1,18/08/2025,,,Irresponsible lending,,8,2025,0.0
20294557,1,19/08/2025,,,Irresponsible lending,,8,2025,0.0
22396543,1,19/08/2025,,,Irresponsible lending,,8,2025,0.0
25864500,1,19/08/2025,,,Irresponsible lending,,8,2025,0.0
26631805,1,19/08/2025,,,Irresponsible lending,,8,2025,0.0
21850002,1,21/08/2025,,,Irresponsible lending,,8,2025,0.0
23397906,1,21/08/2025,,,Irresponsible lending,,8,2025,0.0
25516184,1,21/08/2025,21/08/2025,0,Fraud,Upheld,8,2025,0.0
20083276,1,22/08/2025,,,Irresponsible lending,,8,2025,0.0
20083276,1,22/08/2025,,,Subject Access Request,,8,2025,0.0
23930107,1,22/08/2025,,,Irresponsible lending,,8,2025,0.0
25054335,1,22/08/2025,,,Irresponsible lending,,8,2025,0.0
22345836,1,23/08/2025,,,Irresponsible lending,,8,2025,0.0
22703254,1,23/08/2025,,,Irresponsible lending,,8,2025,0.0
23780599,1,23/08/2025,,,Irresponsible lending,,8,2025,0.0
23040519,1,24/08/2025,,,Irresponsible lending,,8,2025,0.0
23577743,1,24/08/2025,,,Irresponsible lending,,8,2025,0.0
26074041,1,24/08/2025,,,Irresponsible lending,,8,2025,0.0
20346927,1,25/08/2025,,,Irresponsible lending,,8,2025,0.0
10153250,1,27/08/2025,,,Service Issue,,8,2025,0.0
20030818,1,27/08/2025,,,Irresponsible lending,,8,2025,0.0
20727617,1,27/08/2025,,,Irresponsible lending,,8,2025,0.0
21698756,1,27/08/2025,,,Irresponsible lending,,8,2025,0.0
25247320,1,27/08/2025,,,Irresponsible lending,,8,2025,0.0
20796562,1,30/08/2025,,,Irresponsible lending,,8,2025,0.0
26289910,1,30/08/2025,,,Irresponsible lending,,8,2025,0.0
20003853,1,31/08/2025,,,Irresponsible lending,,8,2025,0.0
25202494,1,01/09/2025,,,Irresponsible lending,,9,2025,0.0
21572401,1,02/09/2025,,,Irresponsible lending,,9,2025,0.0
22619686,1,02/09/2025,,,Irresponsible lending,,9,2025,0.0
23620943,1,02/09/2025,,,Irresponsible lending,,9,2025,0.0
25338432,1,02/09/2025,,,Irresponsible lending,,9,2025,0.0
24273206,1,03/09/2025,,,Irresponsible lending,,9,2025,0.0
24597338,1,03/09/2025,,,Irresponsible lending,,9,2025,0.0
